num=8 antecedents=[(2,3->4) (2,4->2) (3,4->1)] => (2,3->2)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->3) (3,4->4)}
num=8 antecedents=[(2,3->4) (2,4->2) (3,4->1)] => (2,3->3)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->3) (3,4->4)}
num=8 antecedents=[(2,3->4) (2,4->2) (3,4->1)] => (2,4->1)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->3) (3,4->4)}
num=8 antecedents=[(2,3->4) (2,4->2) (3,4->5)] => (2,3->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3) (3,4->5)}
num=8 antecedents=[(2,3->4) (2,4->2) (3,4->5)] => (2,3->2)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3) (3,4->5)}
num=8 antecedents=[(2,3->4) (2,4->2) (3,4->5)] => (2,3->3)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3) (3,4->5)}
num=8 antecedents=[(2,3->4) (2,4->2) (3,4->5)] => (2,4->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3) (3,4->5)}
num=8 antecedents=[(2,3->4) (2,4->2)] => (2,3->1)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3)}
num=8 antecedents=[(2,3->4) (2,4->2)] => (2,3->2)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3)}
num=8 antecedents=[(2,3->4) (2,4->2)] => (2,3->3)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3)}
num=8 antecedents=[(2,3->4) (2,4->2)] => (2,4->1)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->3)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->1)] => (2,3->1)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->2) (3,4->2)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->1)] => (2,3->2)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->2) (3,4->2)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->1)] => (2,3->3)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->2) (3,4->2)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->1)] => (2,4->1)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->2) (3,4->2)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->5)] => (2,3->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->5) (3,4->2)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->5)] => (2,3->2)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->5) (3,4->2)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->5)] => (2,3->3)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->5) (3,4->2)}
num=8 antecedents=[(2,3->4) (2,4->4) (3,4->5)] => (2,4->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->2) (2,4->5) (3,4->2)}
num=8 antecedents=[(2,3->4) (3,4->1) (3,4->5)] => (2,3->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,3->4) (2,5->3)}
num=8 antecedents=[(2,3->4) (3,4->1) (3,4->5)] => (2,3->2)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,3->4) (2,5->3)}
num=8 antecedents=[(2,3->4) (3,4->1) (3,4->5)] => (2,3->3)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,3->4) (2,5->3)}
num=8 antecedents=[(2,3->4) (3,4->1) (3,4->5)] => (2,4->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,3->4) (2,5->3)}
num=8 antecedents=[(2,3->4) (3,4->1)] => (2,3->1)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->3)}
num=8 antecedents=[(2,3->4) (3,4->1)] => (2,3->2)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->3)}
num=8 antecedents=[(2,3->4) (3,4->1)] => (2,3->3)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->3)}
num=8 antecedents=[(2,3->4) (3,4->1)] => (2,4->1)	9	1	0	1	336	336	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->1) (2,4->3)}
num=8 antecedents=[(2,3->4) (3,4->5)] => (2,3->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->4) (2,4->5)}
num=8 antecedents=[(2,3->4) (3,4->5)] => (2,3->2)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->4) (2,4->5)}
num=8 antecedents=[(2,3->4) (3,4->5)] => (2,3->3)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->4) (2,4->5)}
num=8 antecedents=[(2,3->4) (3,4->5)] => (2,4->1)	9	1	0	1	1680	1680	antecedent-only quotient unexpectedly unsatisfiable: n=9 constraints={(2,3->4) (2,4->5)}
